sentiment 0-negative 1-positive 2-neutral,text,lang
,@ThatKevinSmith love that story of Joan saying “the world will never know the man is a poet” of Stan Lee.  How can… https://t.co/10lkJgj1kr,en
,"As Reed, Johnny &amp; Ben battle Annihilus &amp; Janus in the Negative Zone, back on Earth, Sue has a crucial decision to m… https://t.co/4Bheg3HjC6",en
,"We all wish we had super powers. 
We all wish we could do more than we can do. 
-stanlee

#Philippines… https://t.co/Xq4EcUw67v",en
,"CGC SS Captain America: First Vengeance #1 Signed by Stan Lee, Chris Evans 9.8 https://t.co/L3cHERf1EK https://t.co/aWi5JViDp5",en
,"Check out Marvel Super Action #5 (JAN 1977, Marvel) Captain America stan lee &amp; jack kirby https://t.co/cQfPV1uZNY @eBay",en
,This is the proof- it’s really a Stan Lee situation where people misunderstood intentions- even though it was anyth… https://t.co/9Zu55pi7gR,en
,"The Amazing Spider-Man #247 • Guest-starring Frog-Man, who previously appeared in Marvel Team-Up #131! Cameo appear… https://t.co/5RQKnGAPY7",en
,"Can we just burn Bill Maher an effigy for talking shitt about Stan Lee. Or even better, put him on the scarecrow post and burn him outright",en
,@mikesterling I would bet money that Stan Lee enthusiastically gave his approval to let Marvel make a CGI Rogue One… https://t.co/9BqC6Fgrxt,en
,Stan Lee was in The Princess Diaries 2.,en
,"You know for 4 men raising a #podcast i think it turned out to be a fine young man!
#DetectivePikachu 
The Fulcrum… https://t.co/AiDgXGUEBe",en
,Why Bill Maher Is Wrong About Stan Lee and Comic Books https://t.co/lv3bYlioRB via @ComicBook,en
,The immortal Stan Lee... https://t.co/MXpUmtvxl2,en
,Funko Pop! Stan Lee Gold NYCC Exclusive #3 Autographed With COA https://t.co/ksQh1Suqyq,en
,"He was always present in his world, stopping by to check in on the universe he created and the many characters that… https://t.co/89xLPdrcri",en
,Marvel Fans Will Love Kevin Feige’s Final Meeting With Stan Lee https://t.co/nUPSMgdvPf,en
,Three Stan Lee Street Murals Spring Up - More to Come? https://t.co/0NWyqBE3yf,en
,"#MovingMondays Stan Lee was all about love and unity 🙌🏼👏🏼

#MMH995
@marcomborromeo  @_jamesvelasquez  

https://t.co/jKOcqEt3QF",en
,"""Ad"" AMAZING SPIDER-MAN 1.1 CGC 8.5 SS X 2 signed STAN LEE + 1 ... J Scott Campbell https://t.co/PHr88hrmUr #StanLee https://t.co/pSYAhoPqak",en
,Top row rotation went down tonight.  My tribute to #StanLee https://t.co/mnahsIXaSJ,en
,I liked a @YouTube video https://t.co/Q6GQECzYco WatchMojo's Tribute to Stan Lee,en
,"@gordo924 @steph93065 @RaychelTania @bindelj The guy who shit talked Stan Lee a day after he died? Yeah, I'll pass",en
,I have to get my mom a great gift this year. Her b-day n Christmas days apart. I already told her I would get her… https://t.co/r0troed244,en
,@TIME Stan Lee,en
,Michigan State Marching Band Plays Tribute To Stan Lee During Halftime Show https://t.co/3KLwvF4bMw,en
,"He swung into this life of 1922 to 2018, and while doing so he was able to do things that most people now can only… https://t.co/oPILEoCwHl",en
,@McLauchlin @TheRealStanLee Can we get a Stan Lee day? I feel like we can.,en
,"From episode 1 to 106, @MiddleUrinalPod has you covered. Tune in and tune out. #StanLee #BSPN https://t.co/EuubpdxdSj",en
,Also Stan lee has a cameo in wreck it Ralph,en
,Quick doodle of juggernaut as a transformer. #hasbro #juggernaut #tranaformers #marvel #mutant #stanlee https://t.co/h6fu1OrbTq,en
,"@E_Meme_Lord Like Stan Lee (RIP) said,
""Comics are like boobs...They look great on a computer, but I'd rather hold one in my hand.""",en
,"@ClaytonDills man that Stan Lee signed Spider-Man comic is cool too.

I always wished I could have gotten to a con… https://t.co/4bNC49oZsQ",en
,"Credit: faze_tfue

#FaZeTfue #FaZeClan #Spiderman #Marvel #MarvelComics #MarvelEntertainment #MarvelStudios… https://t.co/P6AK8tixQR",en
,Rip Stan Lee again smh,en
,Tell all your fantastic friends that @DinnerPodcast has a new episode. Listen here! #StanLee #BSPN https://t.co/yAly5VdOjK,en
,@vasyarine TAT STAN LEE.,en
,"@ChelieinTX I knew you’d like it. 

With Stan Lee dead i may be able to sneak a Spider-Man Kilt past the Marvel Lawyers",en
,Reading one of #StanLee 's greatest issues tonight. Very emotional . So well written https://t.co/JmC6hkueso,en
,I'm late but I cried knowing that one of my favorite comic book artists sadly passed😢He will defiantly be missed an… https://t.co/wVYxdGLqMg,en
,Be sure to watch for Stan Lee,en
,"@_rich_moore 
List of favorite parts of Ralph breaks the internet:
-princess scene
- metaphor of personal reflectio… https://t.co/63WIsFWTob",en
,"Who are some people, past or present that you'd sit down for a drink or dinner with? 

For me-
Stan Lee, Da Vinci,… https://t.co/zf8gT5y7zb",en
,"Take care of all artists: creators and performers. 

They take care of all of us, too, only in a different way. 

S… https://t.co/M7R7lBiOLd",en
,I doubt that Asian Stan Lee would actually game,en
,Generations React To Stan Lee (Marvel) https://t.co/fYf4Jmz4Ee,en
,I liked a @YouTube video https://t.co/Qe4QCWNwj5 Jim Henson vs Stan Lee. Epic Rap Battles of History. Season 4,en
,The world will never forget @TheRealStanLee @RealStanLee Your memories and your stories changed the lives of many.… https://t.co/2SHj4iVwSY,en
,"Trend Ranking within 24 hours

No.1 Markelle Fultz
https://t.co/3ALhUvG8zO
No.2 Stan Lee
https://t.co/RAYk9xQn69
No… https://t.co/WrRI2dM2Vy",en
,Stan Lee Public Memorial Being Planned - https://t.co/7ahj2umk5Y,en
,#Monopoly #Marvel #Comics Collector's Edition https://t.co/BuBRnjMQKD #spiderman #ironman #blackpanther… https://t.co/ipvLxKvX1F,en
,The Universe as we all know came from an extraordinary man like @TheRealStanLee @RealStanLee Making his birth zodia… https://t.co/odZAFXtVxG,en
,"@empiremagazine 's January Issue Cover .
-
#StanLee #AlitaBattleAngel #alita #Marvel #movies #ComicNetwork https://t.co/q3jIj6pmmE",en
,@Optimarcus Hmm...I didn't spot the Stan Lee cameo. This movie reminds me of Ready Player One with all its cameos.,en
,Stan Lee - Interesting Things You Didn?t Know About Marvel https://t.co/8RMsNLdcqS https://t.co/7YtRHO8z1q,en
,2017 lil peep 2018 avicii 2018 verne troyer 2018 xxxtentacion 2018 mac miller 2018 stan lee 2019 me please,en
,Enjoyed reading the 22-page @EmporersNewC tribute to @TheRealStanLee this morning! Great job @ChrisHewitt et all… https://t.co/y7NW937NsX,en
,"£8.99 SPOOFYTEES TRIBUTE TO STAN LEE. Get 25% OFF by using Coupon Code: ALL25.
 
 Spoofytees | Get MARVEL REAL LIFE… https://t.co/830XEmy3ko",en
,@FunkoEurope is there a Stan Lee pop ??,en
,Enjoyed reading the 22-page @empiremagazine tribute to @TheRealStanLee this morning! Great job @ChrisHewitt et all… https://t.co/u6Oz3NqZaz,en
,"Hi!! Its been a while, can you rt or like this if you stan:

-stray kids
-ot9
-bang chan
-kim woojin
-lee minho
-se… https://t.co/IaxQjpkqqp",en
,@RodrigoOAndrade STAN LEE?????,en
,Bill Maher Tries to Clarify Stan Lee Remarks by Slamming the Value of Comic Books https://t.co/i5hLtEp9nc https://t.co/QUaPgEK434,en
,Bill Maher Tries to Clarify Stan Lee Remarks by Slamming the Value of Comic Books https://t.co/S9fQMdbGxD https://t.co/wQZhNJL0sz,en
,"£8.99 SPOOFYTEES TRIBUTE TO STAN LEE. Get 25% OFF by using Coupon Code: ALL25.
 
 Spoofytees | Get MARVEL REAL LIFE… https://t.co/mGsH7ycbg4",en
,Stop talking.,en
,Young me is freakin happy seeing Stan Lee on Wreck it Ralph movie ❤️,en
,"SPOOFYTEES TRIBUTE TO STAN LEE. Get 25% OFF by using Coupon Code: ALL25. 

Spoofytees | Get MARVEL REAL LIFE HERO ""… https://t.co/0aFJyxhjqj",en
,Bill Maher Tries to Clarify Stan Lee Remarks by Slamming the Value of Comic Books – IndieWire https://t.co/LcD0LIvwx9,en
,"After seeing my first Spiderman movie as a kid, I would pick up any spider I could find, place it on my wrist and h… https://t.co/wdQbFVyM7u",en
,As we all know the great Stan Lee has past away and so in this episode we discuss some of his finest creations!… https://t.co/KRixNFJL03,en
,"This week's Celebrity Jews pays tribute to the great Jewish comic book ""king"" @TheRealStanLee and shares some notes… https://t.co/UG80Jwc5tv",en
,Awesome Stan Lee shirt that I just got. https://t.co/bLrictq5Dq,en
,"Excelsior, Mural Fans! Stan Lee Gets A Spray-Painted South LA Tribute https://t.co/vQxme0729U https://t.co/ItGs7OjxwN",en
,"@Indiegogo Indiegogo
Whats up
I Think You Must See This..
Stan Lee Died Before Seeing 'Ralph Breaks the Internet' C… https://t.co/cYRSGFDi0I",en
,"@Saber_Says Stan Lee: newest Heroic Spirit to ascend to the throne?

(I know this is a bit late; I didn't think of this until recently)",en
,"52 Weeks of Awesomeness Contest! 

In honor of Stan Lee, who is your favorite superhero AND why? Tell us for a chan… https://t.co/wVlToc9YnL",en
,"ICYMI, I wrote about #StanLee for @firstthingsmag.
""The Christian tradition thinks of heroism primarily in terms of… https://t.co/70SJ0Qr9AI",en
,I liked a @YouTube video https://t.co/a7ujkuPUnZ Evolution Of Marvel Music | 2002-2018 (Stan Lee Tribute),en
,@AbacusMike @YouTube Not unless you kill Stan Lee again.,en
,"@RonaldRumpComic Ronald Rump Comic Book
Hey
I Think You Must See This..
Stan Lee Died Before Seeing 'Ralph Breaks t… https://t.co/PNUGG2x0nB",en
,@TheRealStanLee Stan Lee the movie simply titled Excelsior make it happen please.,en
,Social media has been overflowing with creative tributes. #stanlee #marvel #spiderman #comicbooks https://t.co/jpy3NOux2r,en
,"Stan Lee, the much-revered founder of Marvel, also serves as an example of what anyone can do to protect themselves… https://t.co/0u3VRWyQu0",en
,"@AdventurelandSt Adventureland Store
Hi there
I Think You Must See This..
Stan Lee Died Before Seeing 'Ralph Breaks… https://t.co/cfTjoZ2LPg",en
,stan lee's cameo made me tear up a lil bit,en
,All Proceeds go tho the Stan Lee Foundation. Grab Some Today! Use Code FREESHIP11250644  to get Free Shipping  Toda… https://t.co/fwsHL7ZhIN,en
,Wolverine in Acocks Green. In memory of Stan Lee! #brumhour #Birmingham,en
,"“The only things we don’t have room for are hatred, intolerance and bigotry.”

“We’re all part of One big family. T… https://t.co/GrCUZBrH9U",en
,@jacechambersxxx @Sherman_Maus A young Stan Lee,en
,Stan Lee and Spiderman becomes the Spider-Stan https://t.co/97Q9DZahDU,en
,If you missed the newest episode of the BWT Podcast. Be sure to listen to BWT Podcast: Episode 73 today! The guys d… https://t.co/XXr7tbAmno,en
,Excelsior! #StanLee street #murals are taking over the universe Excelsior! Stan Lee street murals are taking over t… https://t.co/FHvT68M5Xn,en
,"@MaryNumair I have opted out of invites for years now. Kind of a shut in.

Sometimes I feel like I'm letting everyo… https://t.co/RZA3pi9A4S",en
,makes me gutted i never got meet #StanLee at Comic-Con. Stan Lee's favourite all time DC Comics character is Superm… https://t.co/gWXyfKXJAH,en
,"What do Monty Python, #StanLee, #StarWars, &amp; #MickeyMouse have in common? They are all Easter Eggs in… https://t.co/dDiARO3ryC",en
,not lee kn*ws dead stan ateez ✨,en
,makes me gutted i never got meet #StanLee at Comic-Con. Stan Lee favourite all time DC Comics character is Superman… https://t.co/ZFzpu1RM2B,en
,"Hey, good evening  
If you stan 

Lee know 
Han
Jeongin 
Chan
Felix
Seungmin 
Hyunjin 
Changbin
Woojin 

Like this,… https://t.co/bX1yMF1aKl",en
,I hope @billmaher realizes no one will mourn him the way we did #StanLee,en
,VIDEO: Rival Colleges Play ‘Avengers’ Theme Together In Tribute To Stan Lee https://t.co/6gzwm4yEK4 https://t.co/dxbGdxvChG,en
,I liked a @YouTube video https://t.co/neUOQzxHNU Stan Lee's Last Video,en
,"Weekly Round-Up: Building Corporate Culture, Storytelling Lessons From Stan Lee, Employee Communication Techniques… https://t.co/7kOuYzh7KG",en
,Check out Alpha's latest video if you want to know more about Stan Lee. The legend he was ⚡… https://t.co/KiSVZZxD1t,en
,Episode 135 - Giving Thanks to Stan Lee https://t.co/Ilbipt9d0J #podcast,en
,"makes me gutted i never got meet #StanLee at Comic-Con. Stan Lee fav all time DC Comics character is Superman, i ag… https://t.co/exD6BVuQIF",en
,I’m disgusted to hear that @FANEXPOVAN is profiting on the death of Stan Lee by selling comics signed by him for $1… https://t.co/Ry97yoE3Q6,en
,"https://t.co/lkSC4d6A1k Running a bit behind, but we still wanted to pay our respects! Listen in and post your favo… https://t.co/WQeJroA3qV",en
,I added a video to a @YouTube playlist https://t.co/bts1aevtWV Stan Lee and Spiderman FUSION | Spider-Stan | DBZ Tenkaichi 3 (MOD),en
,Just saw the Stan Lee cameo in the Spiderman game and now I'm sad :(,en
,@billmaher I'm not too mad at your posts at stan Lee because in 100 years no one is gonna ask what was marvel but i… https://t.co/QxZsjchYKB,en
,The Passing of Stan Lee https://t.co/Xh6ueLQggV https://t.co/5Gs6I0cR2y,en
,"FUCK BILL MAHER. Shame on you for shit talking Stan Lee, he was one of the greatest people to ever exist and you ha… https://t.co/KwIaVI5Y3U",en
,This story was truly an honor to write. Read about the unique friendship of one Omaha man and the legendary Stan Le… https://t.co/nUmWSjZ0EV,en
,"NEW EPISODE! #TheMainStreetMonologue

Episode 7 It's Time for this Incredible Blu-ray too💿🎙️🎧… https://t.co/KPByOWFGMX",en
,Stan Lee's death is a hoax guys https://t.co/jAlw7UXDsE,en
,"Netflix Has A Hidden Tribute to Stan Lee
https://t.co/nM5pSQBoEO  #StanLee",en
,@ManaByte Stan Lee’s Birthday - 28th December.,en
,@ManaByte Stan Lee’s Birthday - 28th December. You’re welcome.,en
,Better late than never RIP #stanlee #marvelcomics #spiderman #caricature #caricatures #houston #caricaturesby3rde… https://t.co/CvQhHq4M8l,en
,Stan Lee used his experiences to influence his characters and his later works – and the Army was a small but signif… https://t.co/BcB2Kmhvld,en
,Stan Lee’s tangled web of estate planning and how to avoid it in your own life: https://t.co/Lfdn1BpuFl,en
,My daughter stumbled upon a #stanlee memorial on #Roblox. https://t.co/YF0HaJG56Y,en
,I was the only one in the cinema who recognized him😭,en
,Hey guys watch this video!! I edited it!,en
,"W - Two Worlds (2015) 

- rich, bossy Lee Jong Suk is a Jong Suk I Stan. 
- has many loopholes but has an outstandi… https://t.co/3vI2GpGhEr",en
,@mcterzakis @andizeisler @BrandyLJensen Same. I only stan for Lee Renaldo.,en
,"@AlbieUnsure Yes! So funny! ""Hey! I'm Stan Lee and I'm doing my subtle cameo!"" 😂",en
,Thank you @marvel and Stan lee for making such an iconic character #spidermanps4 https://t.co/1xf8Ml2ISS,en
,"W - Two Worlds (2015) 

- rich, bossy Lee Jong Suk is a Jong Suk I Stan. 
- has many loopholes but has an outstandi… https://t.co/LwH9E52Ln1",en
,[scott voice] i don’t want to be here,en
,"Terrence Ross, Marvel maniac. See below for @CloseUp360's inside scoop on the Magic guard's crazy Marvel world.",en
,"**LATEST POST**  5 Memorable (and Useful)  Stan Lee Quotes

https://t.co/APUPRENO5p

#EntrepreneurLife #lifelessons… https://t.co/OuQBGqwVAr",en
,@Faldaer @MagsVisaggs Stan Lee would be highly disappointed in you right now.,en
,I added a video to a @YouTube playlist https://t.co/7cFTw0AfRv Draw My Life : Stan Lee (Tribute),en
,"I'm in tears watching ""Superheroes Decoded"" in @HISTORYjp Stan Lee is talking and George RR Martin too... my two wo… https://t.co/q7XatV6ECA",en
,|| OH MY GOD IVE GOTTEN TO THE PART WHERE STAN LEE MAKES HIS EXPECTED CAMEO AND IM FUCKING CRYING.,en
,"@DinnerPodcast is part of this network and we love them. Here's their latest episode. We've seen your schedule, you… https://t.co/OKdpMbWtD0",en
,"My drawing tribute to Stan Lee.
He truly was my inspiration and always will be.
-
I wanted to meet him in person on… https://t.co/8WbgiumaSB",en
,"Ironically the shadow rulers come from Marvel not DC.
Stan Lee would be #Disappointed

The shadow rulers of the VA https://t.co/0O9Y2DlWS4",en
,Fellow Disnerds! Your attention is required at the request of myself and on behalf of @sideshowsound. Go do it. Now… https://t.co/zXcZTLRlIX,en
,@SteelBookBluRay @hmv Nothing wrong with that. Its worth it just for the Stan Lee cameos 😂,en
